User ID,N_Touchpoints,Channel_Sequence,First_Touch_Channel,First_Touch_Campaign,Last_Touch_Channel,Last_Touch_Campaign,Converted,All_Campaigns
16814,3,Email -> Social Media -> Display Ads,Email,Winter Sale,Display Ads,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness"
16834,2,Referral -> Referral,Referral,Retargeting,Referral,Winter Sale,TRUE,"Winter Sale, Retargeting"
16863,1,Search Ads,Search Ads,Retargeting,Search Ads,Retargeting,FALSE,Retargeting
16893,5,Direct Traffic -> Referral -> Search Ads -> Referral -> Social Media,Direct Traffic,-,Social Media,Discount Offer,TRUE,"-, Brand Awareness, Retargeting, Discount Offer"
16916,5,Social Media -> Social Media -> Social Media -> Direct Traffic -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting"
16955,1,Referral,Referral,Brand Awareness,Referral,Brand Awareness,TRUE,Brand Awareness
16979,3,Email -> Social Media -> Direct Traffic,Email,Brand Awareness,Direct Traffic,-,FALSE,"-, Retargeting, Brand Awareness"
17012,5,Direct Traffic -> Social Media -> Display Ads -> Referral -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
17074,4,Display Ads -> Referral -> Display Ads -> Search Ads,Display Ads,Retargeting,Search Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, Retargeting"
17126,2,Display Ads -> Display Ads,Display Ads,New Product Launch,Display Ads,Discount Offer,TRUE,"New Product Launch, Discount Offer"
17133,6,Social Media -> Display Ads -> Display Ads -> Social Media -> Email -> Referral,Social Media,Retargeting,Referral,Discount Offer,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
17168,5,Display Ads -> Display Ads -> Email -> Display Ads -> Social Media,Display Ads,Brand Awareness,Social Media,Winter Sale,TRUE,"Winter Sale, Retargeting, Brand Awareness, Discount Offer"
17272,3,Direct Traffic -> Email -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
17278,2,Referral -> Direct Traffic,Referral,-,Direct Traffic,-,TRUE,-
17287,6,Display Ads -> Social Media -> Display Ads -> Referral -> Social Media -> Referral,Display Ads,Brand Awareness,Referral,-,TRUE,"New Product Launch, Retargeting, Brand Awareness, -, Winter Sale"
17302,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,TRUE,Brand Awareness
17329,4,Direct Traffic -> Referral -> Display Ads -> Social Media,Direct Traffic,-,Social Media,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
17396,3,Search Ads -> Referral -> Direct Traffic,Search Ads,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
17415,1,Referral,Referral,Retargeting,Referral,Retargeting,TRUE,Retargeting
17478,7,Referral -> Referral -> Email -> Referral -> Search Ads -> Display Ads -> Display Ads,Referral,-,Display Ads,-,TRUE,"Winter Sale, -, Brand Awareness, Retargeting"
17497,2,Display Ads -> Social Media,Display Ads,Retargeting,Social Media,Winter Sale,TRUE,"Winter Sale, Retargeting"
17566,5,Social Media -> Referral -> Search Ads -> Email -> Email,Social Media,-,Email,-,TRUE,"-, Retargeting, Brand Awareness"
17598,5,Search Ads -> Search Ads -> Email -> Display Ads -> Display Ads,Search Ads,Brand Awareness,Display Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Brand Awareness"
17611,9,Referral -> Email -> Social Media -> Email -> Direct Traffic -> Email -> Social Media -> Search Ads -> Direct Traffic,Referral,Brand Awareness,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
17614,6,Direct Traffic -> Search Ads -> Search Ads -> Direct Traffic -> Social Media -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting"
17619,3,Search Ads -> Direct Traffic -> Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,TRUE,"New Product Launch, -"
17634,6,Display Ads -> Referral -> Direct Traffic -> Direct Traffic -> Social Media -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
17647,1,Email,Email,Brand Awareness,Email,Brand Awareness,FALSE,Brand Awareness
17656,4,Social Media -> Referral -> Social Media -> Social Media,Social Media,-,Social Media,-,TRUE,"-, Retargeting, Discount Offer"
17702,9,Direct Traffic -> Display Ads -> Display Ads -> Email -> Email -> Referral -> Social Media -> Social Media -> Email,Direct Traffic,-,Email,Discount Offer,TRUE,"New Product Launch, Retargeting, Discount Offer, -, Winter Sale"
17708,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,FALSE,-
17714,4,Display Ads -> Social Media -> Email -> Social Media,Display Ads,-,Social Media,-,TRUE,"New Product Launch, -"
17715,4,Search Ads -> Social Media -> Email -> Referral,Search Ads,Winter Sale,Referral,-,TRUE,"Winter Sale, -"
17726,4,Direct Traffic -> Social Media -> Email -> Search Ads,Direct Traffic,-,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
17727,4,Display Ads -> Display Ads -> Direct Traffic -> Social Media,Display Ads,Retargeting,Social Media,-,TRUE,"Winter Sale, -, Retargeting"
17737,1,Display Ads,Display Ads,Retargeting,Display Ads,Retargeting,TRUE,Retargeting
17756,1,Email,Email,Brand Awareness,Email,Brand Awareness,FALSE,Brand Awareness
17761,7,Direct Traffic -> Referral -> Referral -> Referral -> Referral -> Social Media -> Referral,Direct Traffic,-,Referral,-,TRUE,"New Product Launch, -, Brand Awareness, Retargeting"
17769,1,Social Media,Social Media,Discount Offer,Social Media,Discount Offer,TRUE,Discount Offer
17784,3,Email -> Search Ads -> Email,Email,Discount Offer,Email,Retargeting,TRUE,"Retargeting, Discount Offer"
17863,4,Direct Traffic -> Direct Traffic -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"Winter Sale, -"
17879,4,Email -> Email -> Search Ads -> Referral,Email,-,Referral,Retargeting,TRUE,"-, Retargeting, Discount Offer"
17981,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,TRUE,Brand Awareness
18152,2,Search Ads -> Email,Search Ads,Discount Offer,Email,Brand Awareness,TRUE,"Brand Awareness, Discount Offer"
18280,2,Display Ads -> Referral,Display Ads,New Product Launch,Referral,Winter Sale,TRUE,"Winter Sale, New Product Launch"
18298,6,Email -> Search Ads -> Social Media -> Search Ads -> Display Ads -> Email,Email,-,Email,-,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
18301,5,Search Ads -> Display Ads -> Display Ads -> Search Ads -> Referral,Search Ads,Brand Awareness,Referral,Discount Offer,TRUE,"Brand Awareness, Discount Offer"
18348,1,Display Ads,Display Ads,Winter Sale,Display Ads,Winter Sale,TRUE,Winter Sale
18383,4,Display Ads -> Email -> Referral -> Search Ads,Display Ads,Brand Awareness,Search Ads,Brand Awareness,TRUE,Brand Awareness
18441,4,Display Ads -> Referral -> Direct Traffic -> Social Media,Display Ads,Brand Awareness,Social Media,Retargeting,TRUE,"Winter Sale, -, Retargeting, Brand Awareness"
18443,1,Search Ads,Search Ads,Winter Sale,Search Ads,Winter Sale,FALSE,Winter Sale
18444,1,Email,Email,Discount Offer,Email,Discount Offer,TRUE,Discount Offer
18448,2,Social Media -> Referral,Social Media,Winter Sale,Referral,New Product Launch,TRUE,"Winter Sale, New Product Launch"
18490,1,Search Ads,Search Ads,Retargeting,Search Ads,Retargeting,FALSE,Retargeting
18492,4,Social Media -> Referral -> Display Ads -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness"
18503,3,Referral -> Email -> Direct Traffic,Referral,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
18565,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,Retargeting,TRUE,"-, Retargeting"
18572,3,Email -> Referral -> Direct Traffic,Email,Retargeting,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting"
18582,4,Direct Traffic -> Display Ads -> Direct Traffic -> Referral,Direct Traffic,-,Referral,-,TRUE,"Winter Sale, -"
18587,4,Social Media -> Referral -> Referral -> Display Ads,Social Media,-,Display Ads,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
18589,2,Referral -> Social Media,Referral,Retargeting,Social Media,-,TRUE,"-, Retargeting"
18618,2,Display Ads -> Direct Traffic,Display Ads,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
18622,3,Email -> Direct Traffic -> Email,Email,Winter Sale,Email,-,FALSE,"Winter Sale, -"
18699,2,Direct Traffic -> Email,Direct Traffic,-,Email,-,TRUE,-
18845,2,Display Ads -> Social Media,Display Ads,New Product Launch,Social Media,-,TRUE,"New Product Launch, -"
18871,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,TRUE,New Product Launch
18955,5,Email -> Referral -> Referral -> Search Ads -> Email,Email,Discount Offer,Email,-,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
18981,2,Referral -> Social Media,Referral,Brand Awareness,Social Media,Brand Awareness,TRUE,Brand Awareness
18995,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,Discount Offer,FALSE,"-, Discount Offer"
19049,2,Search Ads -> Search Ads,Search Ads,Winter Sale,Search Ads,Winter Sale,FALSE,Winter Sale
19097,5,Search Ads -> Display Ads -> Direct Traffic -> Social Media -> Email,Search Ads,Brand Awareness,Email,-,TRUE,"-, Brand Awareness, Discount Offer"
19180,5,Referral -> Social Media -> Email -> Email -> Search Ads,Referral,-,Search Ads,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
19184,5,Display Ads -> Direct Traffic -> Social Media -> Display Ads -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
19262,3,Social Media -> Referral -> Display Ads,Social Media,Discount Offer,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
19328,2,Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,TRUE,"New Product Launch, -"
19350,3,Social Media -> Display Ads -> Email,Social Media,-,Email,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
19364,4,Display Ads -> Direct Traffic -> Referral -> Referral,Display Ads,New Product Launch,Referral,Discount Offer,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
19372,2,Email -> Social Media,Email,New Product Launch,Social Media,Retargeting,TRUE,"New Product Launch, Retargeting"
19385,5,Referral -> Social Media -> Direct Traffic -> Direct Traffic -> Display Ads,Referral,New Product Launch,Display Ads,Retargeting,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
19388,4,Search Ads -> Referral -> Referral -> Social Media,Search Ads,Brand Awareness,Social Media,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
19400,5,Email -> Direct Traffic -> Referral -> Direct Traffic -> Direct Traffic,Email,Brand Awareness,Direct Traffic,-,TRUE,"-, Retargeting, Brand Awareness"
19442,2,Referral -> Display Ads,Referral,Retargeting,Display Ads,Retargeting,FALSE,Retargeting
19444,4,Direct Traffic -> Social Media -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
19454,5,Social Media -> Search Ads -> Direct Traffic -> Social Media -> Social Media,Social Media,Brand Awareness,Social Media,Discount Offer,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
19507,4,Search Ads -> Email -> Referral -> Referral,Search Ads,Winter Sale,Referral,-,TRUE,"Winter Sale, New Product Launch, -"
19517,3,Search Ads -> Direct Traffic -> Social Media,Search Ads,Winter Sale,Social Media,-,TRUE,"Winter Sale, -"
19644,5,Referral -> Social Media -> Search Ads -> Email -> Display Ads,Referral,Retargeting,Display Ads,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Retargeting"
19651,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,TRUE,"-, Discount Offer"
19679,2,Referral -> Social Media,Referral,-,Social Media,Winter Sale,TRUE,"Winter Sale, -"
19754,4,Direct Traffic -> Display Ads -> Email -> Email,Direct Traffic,-,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting"
19759,4,Direct Traffic -> Email -> Email -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
19792,3,Direct Traffic -> Display Ads -> Referral,Direct Traffic,-,Referral,Brand Awareness,TRUE,"-, Brand Awareness, Retargeting"
19800,2,Social Media -> Search Ads,Social Media,Brand Awareness,Search Ads,-,TRUE,"-, Brand Awareness"
19816,5,Social Media -> Email -> Referral -> Social Media -> Display Ads,Social Media,Winter Sale,Display Ads,Brand Awareness,FALSE,"Winter Sale, Brand Awareness"
19967,5,Direct Traffic -> Search Ads -> Referral -> Search Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness, Retargeting"
19971,3,Referral -> Email -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness"
20021,2,Display Ads -> Display Ads,Display Ads,Discount Offer,Display Ads,Brand Awareness,FALSE,"Brand Awareness, Discount Offer"
20098,2,Search Ads -> Search Ads,Search Ads,Retargeting,Search Ads,Winter Sale,FALSE,"Winter Sale, Retargeting"
20111,6,Referral -> Email -> Search Ads -> Direct Traffic -> Direct Traffic -> Display Ads,Referral,Winter Sale,Display Ads,Discount Offer,TRUE,"Winter Sale, -, Discount Offer"
20124,3,Direct Traffic -> Display Ads -> Referral,Direct Traffic,-,Referral,New Product Launch,FALSE,"New Product Launch, -"
20300,4,Referral -> Referral -> Social Media -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Retargeting, Brand Awareness"
20306,3,Direct Traffic -> Social Media -> Social Media,Direct Traffic,-,Social Media,Retargeting,TRUE,"New Product Launch, -, Retargeting"
20384,1,Display Ads,Display Ads,Discount Offer,Display Ads,Discount Offer,FALSE,Discount Offer
20400,3,Search Ads -> Display Ads -> Email,Search Ads,-,Email,Discount Offer,TRUE,"New Product Launch, -, Discount Offer"
20460,1,Email,Email,Winter Sale,Email,Winter Sale,FALSE,Winter Sale
20507,3,Search Ads -> Social Media -> Email,Search Ads,Discount Offer,Email,Discount Offer,TRUE,"Retargeting, Discount Offer"
20510,3,Social Media -> Display Ads -> Display Ads,Social Media,Retargeting,Display Ads,Retargeting,TRUE,"Winter Sale, Retargeting"
20513,5,Search Ads -> Referral -> Display Ads -> Search Ads -> Search Ads,Search Ads,-,Search Ads,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
20524,7,Direct Traffic -> Referral -> Referral -> Display Ads -> Email -> Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
20594,2,Direct Traffic -> Social Media,Direct Traffic,-,Social Media,-,TRUE,-
20632,2,Social Media -> Direct Traffic,Social Media,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
20685,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
20743,5,Referral -> Direct Traffic -> Direct Traffic -> Search Ads -> Display Ads,Referral,Brand Awareness,Display Ads,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
20826,2,Search Ads -> Social Media,Search Ads,Brand Awareness,Social Media,Brand Awareness,TRUE,Brand Awareness
20853,7,Search Ads -> Display Ads -> Direct Traffic -> Email -> Referral -> Referral -> Search Ads,Search Ads,Discount Offer,Search Ads,Brand Awareness,TRUE,"New Product Launch, Brand Awareness, Discount Offer, -, Winter Sale"
20895,6,Email -> Email -> Social Media -> Display Ads -> Search Ads -> Email,Email,Winter Sale,Email,Winter Sale,TRUE,"Winter Sale, New Product Launch, Brand Awareness"
20916,6,Referral -> Social Media -> Direct Traffic -> Referral -> Referral -> Direct Traffic,Referral,Discount Offer,Direct Traffic,-,TRUE,"Winter Sale, -, Discount Offer"
20985,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,TRUE,"-, Discount Offer"
20990,2,Social Media -> Referral,Social Media,Retargeting,Referral,New Product Launch,TRUE,"New Product Launch, Retargeting"
20999,2,Direct Traffic -> Email,Direct Traffic,-,Email,Brand Awareness,TRUE,"-, Brand Awareness"
21001,2,Display Ads -> Direct Traffic,Display Ads,Winter Sale,Direct Traffic,-,FALSE,"Winter Sale, -"
21017,1,Search Ads,Search Ads,Brand Awareness,Search Ads,Brand Awareness,TRUE,Brand Awareness
21038,4,Social Media -> Display Ads -> Referral -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,TRUE,"-, Brand Awareness, Retargeting, Discount Offer"
21116,2,Search Ads -> Social Media,Search Ads,Retargeting,Social Media,-,FALSE,"-, Retargeting"
21177,3,Direct Traffic -> Email -> Email,Direct Traffic,-,Email,Brand Awareness,FALSE,"New Product Launch, -, Brand Awareness"
21212,3,Display Ads -> Social Media -> Display Ads,Display Ads,-,Display Ads,Discount Offer,TRUE,"New Product Launch, -, Discount Offer"
21255,6,Social Media -> Search Ads -> Email -> Direct Traffic -> Display Ads -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Discount Offer"
21314,1,Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,TRUE,Brand Awareness
21343,4,Social Media -> Search Ads -> Email -> Search Ads,Social Media,Brand Awareness,Search Ads,Brand Awareness,TRUE,"-, Retargeting, Brand Awareness"
21401,3,Social Media -> Direct Traffic -> Email,Social Media,New Product Launch,Email,Winter Sale,FALSE,"Winter Sale, New Product Launch, -"
21445,3,Direct Traffic -> Social Media -> Social Media,Direct Traffic,-,Social Media,-,TRUE,"-, Retargeting"
21484,4,Email -> Display Ads -> Email -> Social Media,Email,Discount Offer,Social Media,Winter Sale,FALSE,"Winter Sale, New Product Launch, Brand Awareness, Discount Offer"
21504,6,Social Media -> Social Media -> Search Ads -> Referral -> Display Ads -> Social Media,Social Media,New Product Launch,Social Media,New Product Launch,TRUE,"New Product Launch, Brand Awareness, Discount Offer"
21531,1,Social Media,Social Media,Brand Awareness,Social Media,Brand Awareness,FALSE,Brand Awareness
