User ID,Timestamp,Channel,Campaign,Conversion
68632,2/11/2025 14:05,Social Media,Winter Sale,Yes
77231,2/11/2025 20:47,Search Ads,Winter Sale,No
90516,2/10/2025 9:01,Referral,New Product Launch,No
80133,2/11/2025 15:40,Email,Retargeting,No
40597,2/11/2025 11:20,Display Ads,-,No
46592,2/10/2025 4:57,Referral,Discount Offer,No
24810,2/10/2025 12:24,Referral,-,No
78804,2/11/2025 19:41,Referral,-,Yes
56363,2/11/2025 12:21,Referral,-,Yes
80804,2/10/2025 5:18,Social Media,Retargeting,No
97726,2/11/2025 7:09,Display Ads,-,No
85426,2/11/2025 4:37,Social Media,New Product Launch,No
29461,2/10/2025 0:59,Social Media,Winter Sale,Yes
50783,2/10/2025 15:35,Direct Traffic,-,No
41935,2/10/2025 22:56,Email,Retargeting,No
76909,2/10/2025 1:44,Social Media,Brand Awareness,No
83281,2/11/2025 15:01,Referral,New Product Launch,Yes
28912,2/10/2025 12:17,Social Media,Discount Offer,No
47675,2/11/2025 15:41,Social Media,-,Yes
85902,2/10/2025 12:22,Display Ads,Winter Sale,Yes
91357,2/10/2025 14:35,Direct Traffic,-,No
33601,2/10/2025 5:36,Direct Traffic,-,No
26601,2/10/2025 9:05,Social Media,Brand Awareness,No
32877,2/11/2025 10:21,Search Ads,Winter Sale,No
47675,2/10/2025 3:16,Direct Traffic,-,Yes
51068,2/11/2025 18:37,Search Ads,Discount Offer,No
10167,2/11/2025 22:03,Display Ads,Brand Awareness,Yes
95840,2/11/2025 14:27,Display Ads,New Product Launch,No
55983,2/10/2025 19:05,Direct Traffic,-,No
45832,2/10/2025 15:25,Referral,Brand Awareness,No
72118,2/10/2025 22:28,Search Ads,New Product Launch,No
29440,2/10/2025 14:08,Social Media,Winter Sale,Yes
50905,2/11/2025 6:56,Direct Traffic,-,Yes
60095,2/10/2025 3:26,Direct Traffic,-,No
62128,2/11/2025 21:26,Direct Traffic,-,No
69838,2/10/2025 7:21,Referral,Brand Awareness,Yes
32839,2/10/2025 8:12,Email,-,No
90039,2/11/2025 18:56,Referral,Retargeting,Yes
27925,2/10/2025 19:34,Direct Traffic,-,Yes
30578,2/10/2025 9:48,Referral,Discount Offer,No
99321,2/10/2025 13:55,Direct Traffic,-,Yes
18383,2/11/2025 18:41,Search Ads,Brand Awareness,No
51664,2/10/2025 7:22,Display Ads,Discount Offer,No
44309,2/11/2025 11:09,Email,Brand Awareness,No
85844,2/11/2025 9:14,Display Ads,Winter Sale,No
64325,2/10/2025 14:36,Social Media,New Product Launch,No
39400,2/10/2025 20:21,Referral,Retargeting,No
38491,2/10/2025 23:20,Referral,Discount Offer,Yes
32391,2/11/2025 21:35,Display Ads,New Product Launch,No
71235,2/11/2025 4:31,Referral,Brand Awareness,No
90359,2/11/2025 18:01,Display Ads,Discount Offer,Yes
72815,2/11/2025 19:40,Referral,-,Yes
47785,2/11/2025 9:13,Email,Discount Offer,Yes
92904,2/11/2025 20:43,Direct Traffic,-,Yes
46428,2/11/2025 8:49,Social Media,Winter Sale,No
65084,2/10/2025 4:45,Social Media,New Product Launch,Yes
17614,2/11/2025 0:09,Direct Traffic,-,Yes
86715,2/10/2025 0:19,Search Ads,Discount Offer,No
47829,2/11/2025 10:12,Display Ads,Discount Offer,Yes
56219,2/10/2025 12:10,Social Media,Brand Awareness,Yes
89793,2/10/2025 20:20,Referral,New Product Launch,Yes
59072,2/11/2025 9:59,Email,-,No
46977,2/11/2025 19:07,Referral,Brand Awareness,Yes
68681,2/11/2025 5:03,Social Media,-,Yes
79894,2/10/2025 9:49,Social Media,Winter Sale,No
57079,2/10/2025 4:51,Search Ads,Winter Sale,Yes
72415,2/11/2025 8:53,Display Ads,Brand Awareness,No
75293,2/11/2025 11:02,Display Ads,Brand Awareness,No
99490,2/10/2025 5:32,Referral,New Product Launch,No
35296,2/10/2025 19:44,Email,-,No
83626,2/10/2025 2:19,Direct Traffic,-,No
68891,2/11/2025 8:57,Display Ads,Retargeting,No
33345,2/10/2025 19:31,Search Ads,Discount Offer,No
67914,2/10/2025 14:24,Direct Traffic,-,Yes
92402,2/10/2025 2:29,Referral,New Product Launch,Yes
43692,2/11/2025 4:40,Email,New Product Launch,No
58689,2/10/2025 12:59,Referral,New Product Launch,No
24221,2/10/2025 18:23,Social Media,Winter Sale,Yes
88808,2/10/2025 1:21,Email,-,No
94548,2/10/2025 0:58,Social Media,-,No
24771,2/10/2025 18:56,Email,Discount Offer,Yes
61867,2/11/2025 7:52,Referral,Winter Sale,No
74192,2/11/2025 8:14,Social Media,Discount Offer,No
36148,2/10/2025 3:30,Search Ads,-,Yes
60856,2/10/2025 7:24,Email,-,Yes
32839,2/10/2025 22:27,Search Ads,-,No
97087,2/10/2025 16:16,Direct Traffic,-,No
41049,2/10/2025 8:36,Social Media,Brand Awareness,Yes
30588,2/10/2025 5:36,Display Ads,Discount Offer,Yes
15390,2/10/2025 22:50,Direct Traffic,-,No
59109,2/11/2025 22:28,Direct Traffic,-,Yes
59927,2/10/2025 6:29,Search Ads,New Product Launch,Yes
21484,2/10/2025 16:40,Display Ads,Brand Awareness,No
24771,2/11/2025 10:16,Search Ads,New Product Launch,No
69248,2/10/2025 3:02,Referral,New Product Launch,Yes
24741,2/10/2025 4:24,Social Media,Discount Offer,Yes
58064,2/10/2025 17:18,Social Media,Winter Sale,No
67419,2/11/2025 18:17,Social Media,Winter Sale,No
41638,2/10/2025 0:33,Direct Traffic,-,Yes
30274,2/11/2025 19:27,Social Media,Retargeting,Yes
29734,2/10/2025 19:25,Display Ads,Discount Offer,No
25874,2/11/2025 8:06,Display Ads,-,Yes
18301,2/10/2025 16:11,Search Ads,Discount Offer,Yes
56041,2/11/2025 18:57,Direct Traffic,-,No
27371,2/11/2025 3:49,Direct Traffic,-,No
78980,2/10/2025 19:13,Display Ads,New Product Launch,No
16416,2/11/2025 19:24,Search Ads,Discount Offer,No
95509,2/10/2025 3:14,Direct Traffic,-,Yes
68721,2/11/2025 15:37,Referral,Retargeting,No
72612,2/11/2025 13:45,Search Ads,New Product Launch,No
91357,2/11/2025 13:37,Social Media,New Product Launch,No
34551,2/11/2025 3:19,Referral,-,Yes
39559,2/11/2025 18:33,Social Media,Retargeting,No
21713,2/11/2025 22:02,Direct Traffic,-,No
30910,2/10/2025 14:52,Display Ads,Winter Sale,No
48404,2/11/2025 22:45,Social Media,Brand Awareness,No
30380,2/10/2025 14:33,Email,Winter Sale,Yes
85459,2/11/2025 5:36,Direct Traffic,-,Yes
13771,2/11/2025 12:42,Direct Traffic,-,No
40350,2/10/2025 18:52,Search Ads,New Product Launch,No
11058,2/11/2025 22:50,Referral,Brand Awareness,Yes
24620,2/10/2025 13:08,Search Ads,Winter Sale,Yes
29648,2/11/2025 16:00,Social Media,Winter Sale,Yes
60590,2/10/2025 13:17,Search Ads,Brand Awareness,No
61426,2/10/2025 9:54,Search Ads,-,Yes
67525,2/10/2025 11:17,Email,-,No
20826,2/11/2025 10:22,Search Ads,Brand Awareness,Yes
71235,2/11/2025 9:18,Email,-,No
80623,2/10/2025 3:49,Search Ads,Discount Offer,No
32839,2/10/2025 19:31,Referral,Discount Offer,No
42824,2/10/2025 8:08,Referral,Winter Sale,Yes
56219,2/10/2025 8:16,Social Media,Brand Awareness,Yes
77748,2/11/2025 0:29,Display Ads,Discount Offer,Yes
67455,2/10/2025 3:13,Email,Brand Awareness,No
69282,2/10/2025 10:26,Search Ads,Brand Awareness,Yes
38457,2/10/2025 2:00,Display Ads,Brand Awareness,Yes
54301,2/11/2025 2:34,Display Ads,Discount Offer,No
76040,2/10/2025 20:16,Search Ads,Brand Awareness,No
18589,2/11/2025 16:55,Social Media,-,Yes
88425,2/11/2025 20:38,Social Media,Brand Awareness,Yes
78083,2/10/2025 10:37,Social Media,Brand Awareness,Yes
85844,2/11/2025 22:36,Referral,Discount Offer,Yes
90332,2/10/2025 4:00,Display Ads,Discount Offer,No
56009,2/11/2025 21:40,Social Media,New Product Launch,Yes
77184,2/11/2025 13:18,Referral,Discount Offer,No
67722,2/10/2025 0:06,Social Media,New Product Launch,No
11058,2/11/2025 12:21,Search Ads,Brand Awareness,No
27541,2/10/2025 17:57,Direct Traffic,-,No
31581,2/10/2025 15:28,Search Ads,Discount Offer,Yes
20510,2/10/2025 14:44,Display Ads,Winter Sale,No
32160,2/10/2025 6:46,Display Ads,Winter Sale,No
68632,2/10/2025 15:27,Direct Traffic,-,No
76711,2/10/2025 3:14,Social Media,-,No
81103,2/10/2025 2:49,Email,Discount Offer,Yes
18298,2/11/2025 7:14,Search Ads,Retargeting,Yes
29440,2/11/2025 17:47,Email,Discount Offer,Yes
45981,2/10/2025 11:12,Direct Traffic,-,No
77968,2/11/2025 23:53,Direct Traffic,-,No
94897,2/10/2025 12:49,Direct Traffic,-,No
24576,2/11/2025 20:50,Search Ads,Winter Sale,No
11511,2/11/2025 16:15,Display Ads,Retargeting,Yes
10068,2/11/2025 23:05,Social Media,Winter Sale,No
13471,2/10/2025 14:18,Search Ads,Winter Sale,Yes
29785,2/11/2025 18:40,Direct Traffic,-,Yes
21668,2/11/2025 15:54,Display Ads,-,Yes
61462,2/11/2025 3:57,Display Ads,New Product Launch,No
78284,2/11/2025 8:08,Referral,New Product Launch,Yes
81937,2/11/2025 4:06,Display Ads,-,Yes
25901,2/11/2025 11:09,Display Ads,-,No
97825,2/10/2025 3:27,Search Ads,-,No
29809,2/11/2025 5:04,Email,Winter Sale,No
25229,2/11/2025 5:52,Referral,Winter Sale,No
65938,2/11/2025 6:09,Social Media,Discount Offer,No
37386,2/10/2025 22:40,Direct Traffic,-,Yes
37055,2/10/2025 20:52,Social Media,-,Yes
26622,2/10/2025 4:29,Social Media,Brand Awareness,No
34192,2/10/2025 12:48,Display Ads,Winter Sale,No
52335,2/10/2025 16:29,Email,New Product Launch,No
60108,2/11/2025 9:36,Direct Traffic,-,No
42610,2/11/2025 1:45,Search Ads,Winter Sale,No
48949,2/11/2025 9:15,Social Media,New Product Launch,No
33960,2/10/2025 4:38,Display Ads,Brand Awareness,No
70576,2/10/2025 14:17,Search Ads,Retargeting,No
35942,2/10/2025 19:52,Social Media,Brand Awareness,Yes
68641,2/10/2025 20:01,Display Ads,New Product Launch,Yes
87027,2/11/2025 18:27,Search Ads,New Product Launch,No
67893,2/11/2025 11:28,Email,New Product Launch,Yes
28965,2/10/2025 5:43,Display Ads,New Product Launch,No
79823,2/10/2025 16:04,Display Ads,Retargeting,No
76669,2/10/2025 13:11,Referral,Retargeting,No
98208,2/10/2025 6:34,Social Media,Winter Sale,Yes
79883,2/10/2025 1:29,Display Ads,-,Yes
78076,2/11/2025 12:51,Direct Traffic,-,No
87245,2/10/2025 8:31,Search Ads,New Product Launch,Yes
67935,2/10/2025 2:49,Social Media,New Product Launch,No
25229,2/11/2025 3:32,Social Media,New Product Launch,Yes
71827,2/11/2025 5:37,Social Media,New Product Launch,Yes
88885,2/11/2025 10:30,Direct Traffic,-,No
73566,2/11/2025 4:00,Display Ads,Discount Offer,No
59032,2/10/2025 11:18,Direct Traffic,-,Yes
64153,2/11/2025 1:56,Social Media,-,No
17702,2/10/2025 14:18,Display Ads,Winter Sale,No
19388,2/11/2025 0:56,Referral,New Product Launch,Yes
94832,2/11/2025 23:09,Search Ads,Brand Awareness,No
26644,2/11/2025 13:04,Direct Traffic,-,No
38677,2/10/2025 6:23,Search Ads,Brand Awareness,Yes
14036,2/10/2025 4:20,Direct Traffic,-,Yes
47795,2/10/2025 6:27,Direct Traffic,-,Yes
45981,2/10/2025 11:46,Email,Winter Sale,No
49366,2/10/2025 10:24,Social Media,Winter Sale,No
98920,2/11/2025 20:52,Search Ads,Brand Awareness,No
40350,2/11/2025 1:30,Search Ads,Retargeting,Yes
20999,2/11/2025 4:20,Email,Brand Awareness,Yes
48089,2/11/2025 2:23,Search Ads,Winter Sale,No
88142,2/11/2025 2:38,Email,Winter Sale,No
69602,2/11/2025 2:19,Referral,Discount Offer,No
80471,2/11/2025 12:48,Search Ads,Retargeting,No
48237,2/10/2025 18:47,Search Ads,-,Yes
61426,2/10/2025 11:53,Search Ads,New Product Launch,Yes
17863,2/11/2025 3:28,Direct Traffic,-,No
50636,2/11/2025 11:45,Display Ads,-,No
32839,2/10/2025 9:54,Direct Traffic,-,No
16893,2/10/2025 16:14,Direct Traffic,-,Yes
71570,2/10/2025 14:12,Social Media,Discount Offer,No
19097,2/10/2025 10:03,Display Ads,Brand Awareness,No
86296,2/11/2025 23:14,Display Ads,-,No
29664,2/10/2025 15:04,Direct Traffic,-,No
61177,2/11/2025 12:45,Direct Traffic,-,No
51399,2/11/2025 11:10,Display Ads,Brand Awareness,No
36215,2/10/2025 17:06,Email,-,No
19644,2/11/2025 3:12,Search Ads,Brand Awareness,Yes
20524,2/10/2025 23:06,Direct Traffic,-,No
13438,2/11/2025 14:17,Search Ads,Brand Awareness,Yes
29800,2/10/2025 0:35,Display Ads,New Product Launch,No
44994,2/11/2025 16:11,Display Ads,-,No
34935,2/11/2025 12:29,Referral,Brand Awareness,No
90332,2/10/2025 21:21,Display Ads,Discount Offer,Yes
65175,2/10/2025 17:34,Search Ads,Retargeting,Yes
43883,2/10/2025 21:55,Display Ads,Discount Offer,Yes
44026,2/10/2025 13:21,Direct Traffic,-,Yes
23216,2/11/2025 7:39,Display Ads,Discount Offer,No
17598,2/10/2025 10:00,Search Ads,Winter Sale,No
43398,2/10/2025 7:19,Email,-,Yes
12877,2/10/2025 12:59,Email,Brand Awareness,No
50281,2/11/2025 18:23,Email,-,Yes
70378,2/11/2025 1:30,Search Ads,Winter Sale,No
71094,2/11/2025 19:39,Social Media,Brand Awareness,Yes
56733,2/11/2025 11:08,Social Media,-,No
37786,2/11/2025 12:35,Referral,Winter Sale,No
13139,2/11/2025 6:43,Social Media,Discount Offer,No
58762,2/10/2025 12:47,Referral,Brand Awareness,Yes
29709,2/11/2025 15:21,Referral,Brand Awareness,Yes
61905,2/10/2025 7:11,Display Ads,Discount Offer,No
49297,2/11/2025 3:13,Direct Traffic,-,No
40227,2/10/2025 21:03,Social Media,Winter Sale,No
91442,2/10/2025 12:18,Display Ads,New Product Launch,Yes
46662,2/11/2025 18:01,Email,New Product Launch,Yes
67419,2/10/2025 3:31,Display Ads,-,Yes
72959,2/11/2025 5:56,Social Media,Winter Sale,Yes
90435,2/11/2025 21:01,Email,-,No
98628,2/10/2025 3:14,Search Ads,Retargeting,No
13035,2/10/2025 10:34,Email,Winter Sale,Yes
20826,2/11/2025 15:26,Social Media,Brand Awareness,No
55398,2/11/2025 17:47,Social Media,Discount Offer,Yes
57943,2/10/2025 2:53,Social Media,Winter Sale,Yes
78932,2/10/2025 17:48,Social Media,Brand Awareness,No
35887,2/10/2025 21:38,Search Ads,Retargeting,No
17598,2/10/2025 19:41,Email,Winter Sale,Yes
55398,2/10/2025 5:59,Display Ads,Discount Offer,No
60493,2/10/2025 10:55,Social Media,Discount Offer,No
18503,2/10/2025 16:33,Email,Brand Awareness,No
61522,2/10/2025 4:42,Email,Retargeting,Yes
22358,2/11/2025 14:03,Email,-,Yes
93007,2/10/2025 8:51,Display Ads,New Product Launch,Yes
27438,2/11/2025 11:17,Referral,-,Yes
55894,2/10/2025 16:39,Search Ads,-,No
11784,2/11/2025 5:52,Referral,-,No
51664,2/11/2025 5:35,Direct Traffic,-,No
91612,2/10/2025 4:54,Email,Discount Offer,Yes
70093,2/10/2025 5:03,Display Ads,Winter Sale,Yes
26437,2/11/2025 10:23,Display Ads,Retargeting,No
63511,2/10/2025 2:56,Direct Traffic,-,No
89677,2/11/2025 22:28,Social Media,Winter Sale,Yes
96454,2/11/2025 19:46,Search Ads,New Product Launch,No
96629,2/11/2025 23:05,Search Ads,Retargeting,Yes
36393,2/11/2025 0:12,Direct Traffic,-,No
12806,2/11/2025 4:26,Search Ads,New Product Launch,Yes
59425,2/11/2025 5:54,Search Ads,Winter Sale,Yes
82764,2/11/2025 23:19,Referral,Brand Awareness,Yes
73566,2/10/2025 8:00,Social Media,Discount Offer,No
92808,2/11/2025 6:14,Display Ads,Winter Sale,Yes
15582,2/10/2025 1:35,Email,Winter Sale,Yes
72612,2/10/2025 2:15,Referral,Winter Sale,No
83965,2/11/2025 17:53,Direct Traffic,-,Yes
43787,2/11/2025 8:16,Display Ads,Retargeting,Yes
64440,2/11/2025 12:31,Display Ads,Brand Awareness,No
65259,2/11/2025 7:13,Email,-,Yes
80503,2/10/2025 16:53,Social Media,-,Yes
34708,2/10/2025 21:12,Search Ads,Winter Sale,Yes
46221,2/10/2025 8:32,Social Media,Brand Awareness,Yes
78284,2/11/2025 5:25,Search Ads,-,Yes
73264,2/10/2025 1:16,Referral,Retargeting,Yes
88151,2/10/2025 23:23,Display Ads,Retargeting,No
34094,2/10/2025 19:51,Email,-,No
95511,2/11/2025 12:24,Search Ads,Winter Sale,No
53599,2/11/2025 15:10,Social Media,New Product Launch,No
96542,2/10/2025 9:40,Display Ads,Winter Sale,Yes
83319,2/11/2025 3:45,Display Ads,Retargeting,Yes
63527,2/10/2025 6:39,Social Media,Retargeting,No
29809,2/11/2025 1:28,Search Ads,Retargeting,Yes
91630,2/11/2025 19:07,Referral,Discount Offer,Yes
69729,2/10/2025 16:35,Display Ads,-,Yes
40530,2/10/2025 7:37,Display Ads,Discount Offer,Yes
58884,2/11/2025 4:50,Direct Traffic,-,No
13775,2/11/2025 21:48,Direct Traffic,-,Yes
65207,2/11/2025 0:32,Direct Traffic,-,No
24221,2/11/2025 12:22,Search Ads,Retargeting,No
92621,2/10/2025 16:05,Direct Traffic,-,Yes
99115,2/11/2025 16:45,Search Ads,Brand Awareness,No
99147,2/10/2025 7:45,Direct Traffic,-,Yes
41901,2/11/2025 21:19,Referral,Winter Sale,Yes
47740,2/10/2025 22:16,Email,New Product Launch,Yes
43398,2/10/2025 13:51,Display Ads,-,No
86112,2/10/2025 0:38,Direct Traffic,-,Yes
90213,2/10/2025 0:29,Social Media,-,Yes
91203,2/10/2025 23:34,Search Ads,Discount Offer,Yes
90712,2/11/2025 5:53,Search Ads,New Product Launch,No
81470,2/11/2025 7:05,Social Media,-,No
80267,2/10/2025 0:45,Referral,-,No
73412,2/11/2025 22:05,Direct Traffic,-,Yes
46662,2/11/2025 5:08,Email,Retargeting,Yes
60996,2/10/2025 15:26,Social Media,Brand Awareness,Yes
87345,2/11/2025 20:54,Direct Traffic,-,No
90322,2/10/2025 23:52,Direct Traffic,-,No
93802,2/10/2025 3:09,Social Media,Retargeting,No
31833,2/11/2025 3:09,Direct Traffic,-,Yes
82712,2/11/2025 3:38,Direct Traffic,-,Yes
89240,2/10/2025 9:01,Search Ads,New Product Launch,No
62979,2/11/2025 19:19,Social Media,Winter Sale,Yes
85309,2/11/2025 1:03,Email,Winter Sale,No
85343,2/11/2025 21:04,Search Ads,-,No
36097,2/10/2025 15:49,Social Media,Retargeting,No
24568,2/11/2025 5:13,Display Ads,-,No
83712,2/10/2025 10:58,Direct Traffic,-,No
44877,2/10/2025 16:44,Direct Traffic,-,No
68762,2/11/2025 10:10,Display Ads,Winter Sale,Yes
62035,2/11/2025 19:25,Referral,-,Yes
38822,2/11/2025 6:12,Email,Discount Offer,Yes
54089,2/11/2025 0:00,Email,Brand Awareness,Yes
25441,2/11/2025 15:06,Display Ads,New Product Launch,Yes
92988,2/10/2025 13:52,Display Ads,Discount Offer,Yes
65233,2/11/2025 0:41,Direct Traffic,-,Yes
91203,2/11/2025 22:44,Email,Retargeting,Yes
69737,2/11/2025 0:32,Search Ads,Discount Offer,Yes
50216,2/11/2025 8:53,Email,Discount Offer,No
28587,2/11/2025 20:16,Referral,Winter Sale,Yes
48654,2/10/2025 12:23,Social Media,-,No
89901,2/11/2025 7:47,Social Media,Brand Awareness,Yes
16311,2/10/2025 6:22,Email,Winter Sale,No
80602,2/10/2025 20:31,Display Ads,New Product Launch,No
30977,2/11/2025 18:40,Search Ads,New Product Launch,Yes
33960,2/11/2025 8:06,Referral,Winter Sale,No
42970,2/11/2025 14:02,Referral,Retargeting,Yes
46738,2/10/2025 2:05,Referral,Discount Offer,Yes
54719,2/10/2025 17:06,Referral,Retargeting,Yes
73838,2/11/2025 11:39,Search Ads,New Product Launch,No
23018,2/10/2025 20:30,Email,-,No
14668,2/11/2025 8:04,Email,Discount Offer,Yes
22931,2/10/2025 11:26,Display Ads,Winter Sale,No
49673,2/11/2025 4:58,Email,-,No
43298,2/11/2025 2:10,Direct Traffic,-,Yes
65740,2/10/2025 6:07,Direct Traffic,-,No
73814,2/11/2025 0:03,Social Media,Brand Awareness,Yes
15596,2/11/2025 22:38,Social Media,Winter Sale,No
72337,2/10/2025 23:20,Social Media,-,Yes
45927,2/10/2025 12:15,Email,Retargeting,Yes
31901,2/10/2025 17:21,Search Ads,-,No
94486,2/11/2025 18:33,Email,Winter Sale,Yes
87191,2/10/2025 13:03,Display Ads,Winter Sale,No
79883,2/10/2025 1:38,Search Ads,Discount Offer,Yes
80938,2/11/2025 9:48,Direct Traffic,-,No
35227,2/11/2025 19:36,Referral,-,No
52408,2/10/2025 21:06,Direct Traffic,-,Yes
59390,2/10/2025 6:19,Direct Traffic,-,No
21212,2/10/2025 6:07,Display Ads,-,No
82225,2/11/2025 20:17,Email,New Product Launch,Yes
33377,2/11/2025 9:48,Display Ads,New Product Launch,No
36393,2/11/2025 19:00,Search Ads,-,Yes
49297,2/11/2025 3:06,Direct Traffic,-,Yes
74627,2/10/2025 8:02,Display Ads,New Product Launch,No
90114,2/10/2025 13:30,Search Ads,Discount Offer,Yes
75802,2/11/2025 3:46,Search Ads,Winter Sale,No
76940,2/11/2025 19:46,Email,New Product Launch,Yes
54719,2/11/2025 23:20,Social Media,Brand Awareness,No
15891,2/10/2025 6:52,Referral,-,Yes
13980,2/11/2025 20:39,Search Ads,-,Yes
88072,2/10/2025 11:50,Social Media,Retargeting,No
36308,2/11/2025 1:40,Display Ads,Brand Awareness,Yes
22921,2/10/2025 16:02,Email,-,Yes
65820,2/11/2025 7:03,Search Ads,Brand Awareness,Yes
37554,2/11/2025 6:08,Social Media,New Product Launch,No
79404,2/11/2025 1:15,Direct Traffic,-,No
18699,2/10/2025 20:16,Direct Traffic,-,Yes
38468,2/10/2025 8:03,Direct Traffic,-,No
48990,2/10/2025 8:06,Direct Traffic,-,Yes
39056,2/10/2025 19:38,Display Ads,Winter Sale,No
29109,2/10/2025 16:18,Social Media,Discount Offer,Yes
89901,2/11/2025 9:29,Direct Traffic,-,No
49073,2/11/2025 3:15,Display Ads,Brand Awareness,No
23449,2/11/2025 6:24,Display Ads,-,Yes
64541,2/10/2025 15:34,Search Ads,New Product Launch,Yes
90409,2/11/2025 11:53,Search Ads,-,No
39144,2/11/2025 20:21,Display Ads,Retargeting,Yes
27942,2/10/2025 22:45,Search Ads,Brand Awareness,No
80282,2/10/2025 16:06,Referral,Winter Sale,No
21595,2/10/2025 12:37,Display Ads,-,Yes
49655,2/10/2025 20:21,Display Ads,New Product Launch,Yes
13438,2/11/2025 16:06,Referral,Winter Sale,Yes
98418,2/11/2025 4:00,Display Ads,Discount Offer,No
65026,2/11/2025 11:07,Social Media,New Product Launch,No
58344,2/11/2025 17:14,Display Ads,New Product Launch,Yes
76584,2/10/2025 5:18,Social Media,New Product Launch,Yes
35824,2/11/2025 9:15,Search Ads,Discount Offer,No
39101,2/10/2025 15:56,Email,New Product Launch,No
48850,2/10/2025 4:09,Display Ads,Retargeting,Yes
42776,2/11/2025 18:28,Direct Traffic,-,Yes
98418,2/10/2025 14:23,Direct Traffic,-,Yes
21712,2/11/2025 0:38,Search Ads,-,No
86085,2/11/2025 8:56,Search Ads,Brand Awareness,No
91512,2/11/2025 14:59,Display Ads,-,No
54278,2/10/2025 2:38,Search Ads,Winter Sale,No
41454,2/10/2025 19:19,Social Media,Retargeting,No
86974,2/11/2025 17:38,Social Media,Winter Sale,Yes
88708,2/10/2025 23:02,Email,Brand Awareness,Yes
26644,2/10/2025 17:07,Direct Traffic,-,No
68047,2/10/2025 20:01,Display Ads,Winter Sale,No
69421,2/10/2025 21:18,Social Media,New Product Launch,No
15921,2/10/2025 3:47,Social Media,Retargeting,No
52282,2/11/2025 3:38,Email,Winter Sale,No
90964,2/10/2025 20:43,Email,Retargeting,No
64847,2/10/2025 22:36,Social Media,Brand Awareness,Yes
80731,2/11/2025 16:11,Search Ads,Discount Offer,No
85426,2/11/2025 10:21,Display Ads,New Product Launch,No
92621,2/10/2025 7:18,Direct Traffic,-,Yes
73566,2/11/2025 1:36,Display Ads,Winter Sale,Yes
15937,2/11/2025 23:50,Display Ads,Winter Sale,Yes
37162,2/10/2025 12:35,Direct Traffic,-,Yes
19644,2/11/2025 10:13,Email,Brand Awareness,Yes
19444,2/11/2025 12:04,Display Ads,Winter Sale,Yes
73654,2/10/2025 2:42,Search Ads,Brand Awareness,Yes
93693,2/11/2025 9:34,Direct Traffic,-,No
39144,2/11/2025 3:42,Referral,New Product Launch,Yes
94028,2/11/2025 19:06,Email,Retargeting,No
